,start_times,end_times,det_probs
680,5.3015,5.3201,0.049
681,5.3045,5.3455,0.058
682,5.3165,5.3388,0.034
683,5.3165,5.3558,0.04
684,5.3215,5.3285,0.059
685,5.3255,5.3639,0.054
686,5.3655,5.4053,0.052
687,5.3675,5.3822,0.103
688,5.3705,5.4093,0.053
689,5.3825,5.396,0.095
690,5.3855,5.4027,0.042
691,5.3865,5.4234,0.093
692,5.3965,5.4148,0.034
693,5.4075,5.4148,0.054
694,5.4075,5.4322,0.151
695,5.4105,5.4263,0.072
696,5.4105,5.4462,0.047
697,5.4125,5.4504,0.069
698,5.4235,5.4312,0.077
699,5.4265,5.4377,0.041
700,5.4585,5.4981,0.038
701,5.4625,5.4709,0.048
702,5.4645,5.4728,0.119
703,5.4995,5.544,0.041
704,5.5025,5.5161,0.036
705,5.5025,5.5201,0.052
706,5.5055,5.5518,0.046
707,5.5055,5.5179,0.098
708,5.5085,5.5509,0.058
709,5.5125,5.5197,0.051
710,5.5135,5.5239,0.059
711,5.5265,5.5689,0.073
712,5.5295,5.5443,0.054
713,5.5305,5.5417,0.059
714,5.5325,5.548,0.198
715,5.5395,5.5511,0.065
716,5.5465,5.5708,0.08
717,5.5525,5.5639,0.065
718,5.5545,5.5606,0.038
719,5.5585,5.5876,0.059
720,5.5615,5.5792,0.104
721,5.5645,5.6021,0.042
722,5.5715,5.6085,0.038
723,5.5805,5.5884,0.09
724,5.5835,5.6223,0.06
725,5.6055,5.6241,0.185
726,5.6095,5.6207,0.055
727,5.6105,5.6568,0.056
728,5.6125,5.6314,0.069
729,5.6325,5.6394,0.061
730,5.6355,5.6731,0.039
731,5.6375,5.6799,0.079
732,5.6515,5.6588,0.044
733,5.6635,5.6807,0.171
734,5.6635,5.7028,0.046
735,5.6665,5.7003,0.035
736,5.6695,5.6899,0.135
737,5.6725,5.71,0.033
738,5.7025,5.7098,0.047
739,5.7465,5.7564,0.058
740,5.7645,5.8028,0.033
741,5.7685,5.7783,0.055
742,5.7735,5.7817,0.041
743,5.7995,5.84,0.041
744,5.8195,5.831,0.041
745,5.8225,5.8563,0.033
746,5.8245,5.8677,0.063
747,5.8255,5.8328,0.077
748,5.8385,5.8767,0.036
749,5.8505,5.8907,0.038
750,5.8515,5.8573,0.039
751,5.8765,5.8931,0.064
752,5.8775,5.911,0.055
753,5.8785,5.888,0.111
754,5.8785,5.9193,0.052
755,5.8995,5.9102,0.036
756,5.9275,5.9386,0.046
757,5.9375,5.9468,0.046
758,5.9395,5.9488,0.051
759,5.9415,5.9822,0.08
760,5.9415,5.9779,0.033
761,5.9555,5.9638,0.036
762,5.9965,6.0049,0.037
763,5.9975,6.037,0.036
764,5.9975,6.0321,0.034
765,6.1315,6.1431,0.061
766,6.1325,6.1428,0.154
767,6.1335,6.1697,0.039
768,6.1525,6.1591,0.035
769,6.1575,6.1965,0.106
770,6.1585,6.1766,0.238
771,6.1595,6.17,0.078
772,6.1605,6.2043,0.033
773,6.1615,6.1807,0.251
774,6.1655,6.1926,0.114
775,6.1735,6.1962,0.17
776,6.1745,6.1937,0.096
777,6.1795,6.1959,0.064
778,6.1835,6.1899,0.038
779,6.1835,6.2189,0.034
780,6.1855,6.201,0.082
781,6.1875,6.2133,0.067
782,6.1965,6.2062,0.089
783,6.2165,6.2581,0.035
784,6.2165,6.2281,0.063
785,6.2165,6.2246,0.034
786,6.2175,6.2268,0.037
787,6.2195,6.2526,0.037
788,6.2515,6.2615,0.034
789,6.2925,6.3347,0.045
790,6.2955,6.3049,0.065
791,6.3385,6.3463,0.036
792,6.3445,6.3783,0.055
793,6.3505,6.3815,0.06
794,6.3555,6.3706,0.354
795,6.3565,6.3705,0.172
796,6.3595,6.398,0.077
797,6.3645,6.3815,0.071
798,6.3655,6.3773,0.16
799,6.3695,6.4036,0.088
800,6.3745,6.3867,0.169
801,6.3765,6.3872,0.085
802,6.3765,6.3864,0.08
803,6.3775,6.3969,0.046
804,6.4025,6.4443,0.048
805,6.4035,6.4124,0.046
806,6.4055,6.4249,0.167
807,6.4095,6.424,0.076
808,6.4195,6.4315,0.111
809,6.4195,6.4296,0.079
810,6.4205,6.4294,0.038
811,6.4225,6.4576,0.04
812,6.4235,6.4682,0.042
813,6.4335,6.4442,0.033
814,6.4345,6.4744,0.039
815,6.4405,6.4712,0.038
816,6.4415,6.4496,0.049
817,6.4425,6.4838,0.043
818,6.4805,6.4925,0.052
819,6.4815,6.4909,0.038
820,6.5525,6.5587,0.047
821,6.5535,6.5916,0.041
822,6.5535,6.5635,0.04
823,6.5545,6.5875,0.034
824,6.6015,6.6092,0.034
825,6.6025,6.6097,0.046
826,6.6095,6.6452,0.034
827,6.6495,6.6567,0.037
828,6.6725,6.6863,0.036
829,6.6935,6.7397,0.139
830,6.6955,6.7108,0.084
831,6.6965,6.7101,0.052
832,6.6975,6.7115,0.1
833,6.6975,6.7136,0.254
834,6.6985,6.7401,0.051
835,6.7025,6.7111,0.116
836,6.7085,6.718,0.068
837,6.7095,6.7391,0.095
838,6.7165,6.7296,0.047
839,6.7185,6.7506,0.071
840,6.7185,6.7561,0.035
841,6.7245,6.7351,0.192
842,6.7255,6.746,0.036
843,6.7255,6.7378,0.078
