,start_times,end_times,det_probs
502,5.5825,5.5913,0.089
503,5.5835,5.6222,0.045
504,5.5875,5.6024,0.099
505,5.6025,5.6106,0.051
506,5.6035,5.6389,0.063
507,5.6045,5.6415,0.042
508,5.6075,5.6183,0.118
509,5.6085,5.6159,0.045
510,5.6105,5.6179,0.093
511,5.6135,5.645,0.069
512,5.6225,5.6499,0.07
513,5.6235,5.6373,0.037
514,5.6245,5.6399,0.046
515,5.6375,5.6626,0.28
516,5.6375,5.6537,0.09
517,5.6385,5.6506,0.183
518,5.6385,5.68,0.058
519,5.6385,5.6543,0.116
520,5.6395,5.6761,0.04
521,5.6445,5.6851,0.04
522,5.6505,5.6589,0.067
523,5.6555,5.6859,0.046
524,5.6575,5.6671,0.047
525,5.6605,5.6716,0.092
526,5.6615,5.6715,0.2
527,5.6625,5.6733,0.165
528,5.6755,5.685,0.187
529,5.6755,5.6968,0.046
530,5.6765,5.6887,0.119
531,5.6765,5.6866,0.115
532,5.6765,5.7138,0.132
533,5.6805,5.7196,0.04
534,5.6885,5.7273,0.092
535,5.6885,5.7044,0.075
536,5.6905,5.7036,0.06
537,5.6955,5.7058,0.062
538,5.7005,5.7101,0.044
539,5.7185,5.7268,0.041
540,5.7295,5.7372,0.054
541,5.7305,5.7382,0.087
542,5.8015,5.8076,0.037
543,5.8305,5.84,0.036
544,5.8755,5.9166,0.052
545,5.8755,5.8858,0.04
546,5.9105,5.947,0.103
547,5.9135,5.9241,0.359
548,5.9135,5.9573,0.057
549,5.9145,5.9252,0.147
550,5.9145,5.9394,0.273
551,5.9145,5.9269,0.229
552,5.9255,5.9358,0.055
553,5.9325,5.9469,0.149
554,5.9335,5.9454,0.133
555,5.9355,5.9466,0.144
556,5.9375,5.9496,0.089
557,5.9395,5.951,0.058
558,5.9415,5.9748,0.291
559,5.9415,5.9477,0.081
560,5.9435,5.9808,0.043
561,5.9495,5.9546,0.068
562,5.9525,5.9629,0.112
563,5.9535,5.9767,0.137
564,5.9555,5.9678,0.072
565,6.0305,6.0406,0.061
566,6.0325,6.0755,0.051
567,6.0395,6.0786,0.041
568,6.0405,6.0484,0.037
569,6.0515,6.0669,0.077
570,6.0745,6.082,0.043
571,6.0755,6.1197,0.048
572,6.1125,6.1207,0.044
573,6.1135,6.1191,0.086
574,6.1135,6.1505,0.048
575,6.1145,6.1525,0.052
576,6.1615,6.2006,0.036
577,6.1815,6.1863,0.041
578,6.1815,6.188,0.048
579,6.1955,6.2355,0.038
580,6.2095,6.2207,0.041
581,6.2545,6.2974,0.037
582,6.2825,6.2906,0.047
583,6.3085,6.3162,0.036
584,6.3185,6.3597,0.041
585,6.3355,6.342,0.072
586,6.3355,6.3713,0.051
587,6.3805,6.3879,0.071
588,6.4085,6.4509,0.05
589,6.4355,6.4534,0.044
590,6.4505,6.4912,0.038
591,6.4945,6.5066,0.068
592,6.4955,6.5088,0.091
593,6.4965,6.5303,0.044
594,6.5015,6.5349,0.04
595,6.5135,6.5205,0.038
596,6.5645,6.5752,0.08
597,6.5655,6.5723,0.045
598,6.5885,6.6263,0.041
599,6.6265,6.6415,0.041
600,6.6285,6.6709,0.069
601,6.6295,6.6441,0.221
602,6.6315,6.6671,0.042
603,6.6345,6.6511,0.153
604,6.6465,6.69,0.072
605,6.6485,6.6606,0.046
606,6.6485,6.6574,0.07
607,6.6525,6.6573,0.051
608,6.6545,6.6695,0.173
609,6.6585,6.6686,0.091
610,6.6955,6.7357,0.04
611,6.7285,6.7438,0.05
612,6.7335,6.7525,0.075
613,6.7335,6.7747,0.049
614,6.7345,6.7809,0.145
615,6.7405,6.7547,0.284
616,6.7415,6.7605,0.068
617,6.7435,6.7526,0.071
618,6.7465,6.7848,0.043
619,6.7485,6.7696,0.044
620,6.7495,6.7554,0.043
621,6.7605,6.7683,0.059
622,6.7665,6.7824,0.093
623,6.7685,6.7775,0.045
624,6.7705,6.8036,0.047
625,6.7855,6.8027,0.058
626,6.7865,6.8008,0.081
627,6.7885,6.8263,0.044
628,6.7965,6.8083,0.062
629,6.7975,6.835,0.05
630,6.8205,6.8287,0.07
631,6.8245,6.8683,0.109
632,6.8265,6.8404,0.067
633,6.8285,6.8379,0.178
634,6.8285,6.836,0.083
635,6.8285,6.8686,0.057
636,6.8375,6.8436,0.051
637,6.8385,6.8708,0.11
638,6.8385,6.8514,0.31
639,6.8405,6.8515,0.077
640,6.9145,6.9265,0.039
641,6.9415,6.9802,0.041
642,6.9505,6.9603,0.046
643,6.9955,7.0019,0.062
644,6.9965,7.0349,0.056
645,7.0005,7.0085,0.055
646,7.0255,7.0331,0.064
647,7.0585,7.0645,0.043
648,7.0595,7.0661,0.049
649,7.1005,7.1085,0.046
650,7.1125,7.1486,0.037
651,7.1445,7.1532,0.036
652,7.1475,7.1867,0.041
653,7.2125,7.2493,0.046
654,7.2135,7.2248,0.057
655,7.2175,7.2598,0.214
656,7.2225,7.2455,0.056
657,7.2245,7.2383,0.163
658,7.2255,7.2664,0.044
659,7.2255,7.2451,0.146
660,7.2275,7.2374,0.041
661,7.2285,7.2455,0.06
662,7.2335,7.2706,0.042
663,7.2415,7.2561,0.115
664,7.2435,7.2496,0.04
665,7.2445,7.2731,0.072
666,7.2505,7.2813,0.071
667,7.2595,7.2726,0.066
668,7.2605,7.2667,0.079
669,7.2625,7.2729,0.089
670,7.2645,7.2784,0.044
671,7.2665,7.3105,0.067
672,7.2695,7.3056,0.049
673,7.2755,7.2902,0.176
674,7.2885,7.3104,0.036
675,7.2925,7.3291,0.036
676,7.3005,7.3437,0.048
677,7.3025,7.3128,0.052
678,7.3075,7.3453,0.044
679,7.3125,7.3605,0.047
680,7.3145,7.3571,0.042
681,7.3155,7.324,0.044
682,7.3155,7.3254,0.042
683,7.3155,7.3269,0.179
684,7.3245,7.3403,0.097
685,7.3325,7.3717,0.069
686,7.3345,7.3462,0.098
687,7.3355,7.3508,0.09
688,7.3405,7.3812,0.053
689,7.3425,7.3753,0.089
690,7.3495,7.3808,0.083
691,7.3505,7.3607,0.135
692,7.3515,7.3567,0.044
693,7.3525,7.3616,0.052
694,7.3985,7.4321,0.04
695,7.4025,7.4146,0.196
696,7.4035,7.4143,0.235
697,7.4035,7.4267,0.403
698,7.4035,7.4446,0.193
699,7.4045,7.4135,0.362
700,7.4055,7.4479,0.063
701,7.4235,7.4621,0.041
702,7.4255,7.4369,0.15
703,7.4255,7.4394,0.138
704,7.4285,7.4383,0.197
705,7.4305,7.4457,0.121
706,7.4315,7.4686,0.076
707,7.4315,7.4684,0.036
708,7.4375,7.4506,0.062
709,7.4395,7.451,0.078
710,7.4405,7.4605,0.072
711,7.4415,7.4542,0.078
712,7.4425,7.4584,0.126
713,7.4435,7.449,0.054
714,7.4455,7.4753,0.094
715,7.4505,7.4643,0.126
716,7.4545,7.4662,0.137
717,7.4575,7.4706,0.189
718,7.4605,7.4662,0.082
719,7.4615,7.4679,0.057
720,7.4705,7.4801,0.054
721,7.4755,7.4841,0.056
722,7.4775,7.4854,0.036
723,7.4785,7.5126,0.071
724,7.5015,7.5381,0.038
725,7.5025,7.5197,0.265
726,7.5045,7.5231,0.168
727,7.5355,7.5499,0.063
728,7.5685,7.5748,0.044
729,7.5765,7.5865,0.042
730,7.5765,7.5865,0.064
731,7.5865,7.6291,0.047
732,7.6435,7.6805,0.061
733,7.6465,7.6892,0.168
734,7.6475,7.6688,0.172
735,7.6475,7.6652,0.043
736,7.6495,7.6746,0.088
737,7.6515,7.6654,0.289
738,7.6535,7.6655,0.042
739,7.6645,7.6836,0.068
740,7.6645,7.6773,0.056
741,7.6665,7.6763,0.044
742,7.6675,7.7073,0.054
743,7.6715,7.7061,0.054
744,7.6825,7.6971,0.254
745,7.6855,7.699,0.056
746,7.6885,7.7289,0.062
747,7.6985,7.707,0.04
748,7.7075,7.7202,0.076
749,7.7115,7.7461,0.037
750,7.7295,7.7364,0.042
751,7.7385,7.775,0.043
752,7.7395,7.7444,0.037
753,7.7395,7.7477,0.039
754,7.7415,7.7781,0.109
755,7.7445,7.7572,0.216
756,7.7445,7.7496,0.036
757,7.7465,7.7547,0.084
758,7.8365,7.8471,0.099
759,7.8395,7.8787,0.037
760,7.8935,7.9349,0.054
761,7.9155,7.9265,0.038
762,7.9405,7.9476,0.04
763,7.9795,7.9875,0.037
764,8.1245,8.1308,0.046
765,8.1785,8.2234,0.217
766,8.1795,8.1905,0.212
767,8.1795,8.2056,0.051
768,8.1795,8.1893,0.323
